"","(Intercept)","mom.zz","mean_spT","pwtemp","bareground","sd"
"1976",7.48033621705198,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1977",7.59685197896744,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1978",7.45135862827967,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1979",7.39065925350969,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1980",7.9119289407102,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1981",7.56123511732313,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1982",7.49039833899429,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1983",7.38119228042244,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1984",7.27579360956012,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1985",7.35912425771068,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1986",7.71888846652568,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1987",7.98765024341556,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1988",7.63948027991148,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1989",7.89772704134736,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1990",7.52507474093775,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1991",7.50838522832323,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1992",7.08154767321298,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1993",7.83352721919135,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1994",7.72375230144495,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1995",7.56200777830257,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1996",7.48065349656842,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1997",8.08376875995941,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1998",8.10841664384951,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"1999",7.48736685862356,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2000",7.41544645719023,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2001",7.58684899035679,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2002",7.66444241935777,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2003",7.83642719088578,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2004",7.86302213307141,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2005",7.76178532566251,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2006",7.28900176853347,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2007",7.52979321129266,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2008",7.41937770862967,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2009",7.41034897943386,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2010",7.76066452296873,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2011",7.48880228877762,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2012",7.61440915098542,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
"2013",7.62233447988672,0.237220465250226,0.250902891134422,0.00257900310336069,-0.0378884539531726,0.770909944737385
