"","(Intercept)","zz","mean_spT","pwtemp","bareground"
"1976",-3.47816696558127,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1977",-3.92075704992207,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1978",-3.36180893112694,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1979",-3.53170328408385,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1980",-3.50803856822701,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1981",-3.79441837493786,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1982",-3.66571645588228,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1983",-4.01608415834484,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1984",-2.99562367212042,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1985",-3.4025053728948,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1986",-3.78645952891755,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1987",-3.16192109015289,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1988",-3.91689489768848,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1989",-3.89129028101929,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1990",-3.48125655705853,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1991",-3.42476603236926,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1992",-3.81565558998149,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1993",-4.32539082426534,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1994",-4.02468571628599,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1995",-3.75869138117579,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1996",-3.42886010063389,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1997",-3.84907080016308,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1998",-3.80621582507435,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"1999",-3.68539289348075,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2000",-3.51253647908441,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2001",-2.98379494279076,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2002",-3.46721825524268,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2003",-2.95201363948525,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2004",-3.86111574371554,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2005",-3.08240571614178,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2006",-3.17255942364081,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2007",-4.01498428839938,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2008",-2.62145544184213,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2009",-3.13498650783243,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2010",-4.09832098816502,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2011",-3.11940880553529,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
"2012",-3.52843571260249,0.225006497657254,0.0782128997608228,0.27212124276901,0.0210143646315532
