"","(Intercept)","zz","mean_spT","pwtemp","bareground"
"1976",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1977",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1978",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1979",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1980",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1981",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1982",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1983",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1984",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1985",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1986",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1987",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1988",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1989",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1990",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1991",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1992",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1993",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1994",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1995",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1996",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1997",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1998",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"1999",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2000",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2001",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2002",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2003",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2004",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2005",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2006",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2007",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2008",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2009",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2010",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2011",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
"2012",-0.556707954070163,0.0954795919295284,-0.00351810032995066,0.00171672895301416,-0.000504410552808794
